,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
233,42045,smoothed_wcli,2020-05-09,2020-09-03,117,0.1803311,0.2056201,489.1812,county,fb-survey
234,42071,smoothed_wcli,2020-05-09,2020-09-03,117,0.1432898,0.1152498,1294.5241,county,fb-survey
235,42091,smoothed_wcli,2020-05-09,2020-09-03,117,0.4917455,0.1974883,1000.9574,county,fb-survey
236,42101,smoothed_wcli,2020-05-09,2020-09-03,117,0.980233,0.4224153,1008.918,county,fb-survey
237,42017,smoothed_wcli,2020-05-10,2020-09-03,116,0.1890172,0.1496259,689.0904,county,fb-survey
238,42029,smoothed_wcli,2020-05-10,2020-09-03,116,0.1595399,0.1431268,746.6761,county,fb-survey
239,42041,smoothed_wcli,2020-05-10,2020-09-03,116,0.3700031,0.213112,763.2306,county,fb-survey
240,42045,smoothed_wcli,2020-05-10,2020-09-03,116,0.186972,0.2130868,468.2951,county,fb-survey
241,42071,smoothed_wcli,2020-05-10,2020-09-03,116,0.0741493,0.0714808,1266.6782,county,fb-survey
242,42091,smoothed_wcli,2020-05-10,2020-09-03,116,0.4047281,0.173197,973.1655,county,fb-survey
243,42101,smoothed_wcli,2020-05-10,2020-09-03,116,0.8742621,0.4222851,937.9262,county,fb-survey
244,42017,smoothed_wcli,2020-05-11,2020-09-03,115,0.2144701,0.1478565,708.5392,county,fb-survey
245,42029,smoothed_wcli,2020-05-11,2020-09-03,115,0.1637609,0.1448177,734.3502,county,fb-survey
246,42041,smoothed_wcli,2020-05-11,2020-09-03,115,0.1435567,0.1294766,735.8499,county,fb-survey
247,42045,smoothed_wcli,2020-05-11,2020-09-03,115,0.1900956,0.2164037,456.3062,county,fb-survey
